55215,露西亜の言葉,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55215,露西亜の言葉,ツルゲーネフ イワン,上田敏全訳詩集,岩波文庫、岩波書店
55216,あすは、明日は、,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55216,あすは、明日は、,ツルゲーネフ イワン,上田敏全訳詩集,岩波文庫、岩波書店
55217,一僧,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55217,一僧,ツルゲーネフ イワン,上田敏全訳詩集,岩波文庫、岩波書店
55218,よそ人のあざむが如く,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55218,よそ人のあざむが如く,ダンテ アリギエリ,上田敏全訳詩集,岩波文庫、岩波書店
55219,ありとあらゆるわが思,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55219,ありとあらゆるわが思,ダンテ アリギエリ,上田敏全訳詩集,岩波文庫、岩波書店
55220,歌よ、ねがふは,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55220,歌よ、ねがふは,ダンテ アリギエリ,上田敏全訳詩集,岩波文庫、岩波書店
55221,きその日は,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55221,きその日は,ダンテ アリギエリ,上田敏全訳詩集,岩波文庫、岩波書店
55222,忌々しき「死」の大君は,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55222,忌々しき「死」の大君は,ダンテ アリギエリ,上田敏全訳詩集,岩波文庫、岩波書店
55223,泣けよ恋人,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55223,泣けよ恋人,ダンテ アリギエリ,上田敏全訳詩集,岩波文庫、岩波書店
55224,あはれ今,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55224,あはれ今,ダンテ アリギエリ,上田敏全訳詩集,岩波文庫、岩波書店
55225,びるぜん祈祷,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55225,びるぜん祈祷,ダンテ アリギエリ,上田敏全訳詩集,岩波文庫、岩波書店
55226,忘れたるにあらねども,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55226,忘れたるにあらねども,サッフォ ,上田敏全訳詩集,岩波文庫、岩波書店
55227,君のねがひ,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55227,君のねがひ,サッフォ ,上田敏全訳詩集,岩波文庫、岩波書店
55228,夕づつの清光を歌ひて,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55228,夕づつの清光を歌ひて,サッフォ ,上田敏全訳詩集,岩波文庫、岩波書店
55232,さかほがひ,上田 敏,上田敏詩集,玄文社詩歌部
55233,まちむすめ,上田 敏,上田敏詩集,玄文社詩歌部
55239,川端茅舎句集,川端 茅舎,現代日本文學大系　95　現代句集,筑摩書房
55242,天の狼,富沢 赤黄男,現代日本文學大系　95　現代句集,筑摩書房
55243,「黒瞳」より,アラルコン ペドロ・アントニオ,上田敏全訳詩集,岩波文庫、岩波書店
55243,「黒瞳」より,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55244,春夜,上田 敏,上田敏全訳詩集,岩波文庫、岩波書店
55244,春夜,ミュッセ アルフレッド,上田敏全訳詩集,岩波文庫、岩波書店
55252,折々の記,吉川 英治,折々の記,六興出版
55253,今日,西東 三鬼,現代日本文學大系　95　現代句集,筑摩書房
55258,普羅句集,前田 普羅,現代日本文學大系　95　現代句集,筑摩書房
55260,幼少の思ひ出,正宗 白鳥,日本の名随筆　別巻44　記憶,作品社
55261,郷土,今野 大力,今野大力作品集,新日本出版社
55262,美しい日本の歴史,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55263,梅ちらほら,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55264,押入れ随筆,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55265,舌のすさび,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55266,小説のタネ,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55267,正倉院展を観る,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55268,親鸞聖人について,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55269,親鸞の水脈,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55270,辞典のすすめ,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55271,雪村筆「茄子図」,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55272,文化の日,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55273,紋付を着るの記,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55274,落日の荘厳に似る,吉川 英治,吉川英治全集・47　草思堂随筆,講談社
55276,比較神話学,高木 敏雄,比較神話学,帝国百科全書、東京博文館
55278,食品とその混ぜ物処理,ハッサル アーサー・ヒル,,
55278,食品とその混ぜ物処理,水上 茂樹,,
55279,人馬のにひ妻,ダンセイニ ロード,三田文學　第七卷第十一號,三田文學會
55279,人馬のにひ妻,松村 みね子,三田文學　第七卷第十一號,三田文學會
55280,再び「科学の歴史的社会的制約」に就いて,戸坂 潤,戸坂潤全集　別巻,勁草書房
55281,範疇の発生学,戸坂 潤,戸坂潤全集　別巻,勁草書房
55282,学生の技能と勤労大衆,戸坂 潤,戸坂潤全集　別巻,勁草書房
55283,思想議会たるを知れ,戸坂 潤,戸坂潤全集　別巻,勁草書房
55284,私の見た大学,戸坂 潤,戸坂潤全集　別巻,勁草書房
55285,日本の頭脳調べ,戸坂 潤,戸坂潤全集　別巻,勁草書房
55286,友情に関係あるエッセイ,戸坂 潤,戸坂潤全集　別巻,勁草書房
55287,学界の純粋支持者として,戸坂 潤,戸坂潤全集　別巻,勁草書房
55288,唯物論とファッシズム,戸坂 潤,戸坂潤全集　別巻,勁草書房
55289,啓蒙の現代的意味と役割とについて,戸坂 潤,戸坂潤全集　別巻,勁草書房
55290,日本文化の特殊性,戸坂 潤,戸坂潤全集　別巻,勁草書房
55291,『唯研ニュース』,戸坂 潤,戸坂潤全集　別巻,勁草書房
55292,獄中通信,戸坂 潤,戸坂潤全集　別巻,勁草書房
55293,〔付〕唯物論研究に就て（戸坂潤手記）,戸坂 潤,戸坂潤全集　別巻,勁草書房
55302,断腸亭日乗,永井 荷風,荷風全集　第二十一巻,岩波書店
55304,ガルシアへの手紙,sogo ,,
55304,ガルシアへの手紙,ハバード エルバート,,
55307,ジェミイの冐険,片山 広子,世界の子供,世界文学社
55316,折々の記,吉川 英治,折々の記,一家言叢書、全國書房
55329,蒼白き巣窟,室生 犀星,蒼白き巣窟,冬樹社
55344,ダンセニーの脚本及短篇,片山 広子,時事新報,時事新報社
55345,ねっこうまれのこびとたち,大久保 ゆう,,
55345,ねっこうまれのこびとたち,オルファース ジビュレ・フォン,,
55346,おひさまのたまご,大久保 ゆう,,
55346,おひさまのたまご,ベスコフ エルサ,,
55348,坂道,新美 南吉,校定　新美南吉全集第三巻,大日本図書
55349,思想動員論,戸坂 潤,戸坂潤全集　第五巻,勁草書房
55350,社大党はファッショ化したか？,戸坂 潤,戸坂潤全集　第五巻,勁草書房
55351,戦争ジャーナリスト論,戸坂 潤,戸坂潤全集　第五巻,勁草書房
55352,挙国一致体制と国民生活,戸坂 潤,戸坂潤全集　第五巻,勁草書房
55353,近衛内閣の常識性,戸坂 潤,戸坂潤全集　第五巻,勁草書房
55354,一九三七年を送る日本,戸坂 潤,戸坂潤全集　第五巻,勁草書房
55355,ツイテ　イツタ　テフテフ,新美 南吉,校定　新美南吉全集第四巻,大日本図書
55356,ひよりげた,新美 南吉,校定　新美南吉全集第四巻,大日本図書
55372,ある夜,徳田 秋声,徳田秋聲全集　第16巻,八木書店
55377,朝鮮の友に贈る書,柳 宗悦,民藝四十年,岩波書店
55378,石仏,小泉 八雲,,
55378,石仏,林田 清明,,
55384,二つの失敗,徳田 秋声,徳田秋聲全集第16巻,八木書店
55391,文芸評論の方法について,戸坂 潤,戸坂潤全集第四巻,勁草書房
55392,所謂批評の「科学性」についての考察,戸坂 潤,戸坂潤全集第四巻,勁草書房
55393,認識論としての文芸学,戸坂 潤,戸坂潤全集第四巻,勁草書房
55394,日本の民衆と「日本的なるもの」,戸坂 潤,戸坂潤全集第四巻,勁草書房
55401,文章の音律,泉 鏡花,鏡花全集　卷二十八,岩波書店
55414,夢の国,片山 広子,火柱　第一卷第五號,ほのほ會
55418,あひびき,堀 辰雄,堀辰雄作品集第一卷,筑摩書房
55419,恢復期,堀 辰雄,堀辰雄作品集第一卷,筑摩書房
55420,聖家族,堀 辰雄,堀辰雄作品集第一卷,筑摩書房
55421,旅の絵,堀 辰雄,堀辰雄作品集第一卷,筑摩書房
55422,鳥料理,堀 辰雄,堀辰雄作品集第一卷,筑摩書房
55423,窓,堀 辰雄,堀辰雄作品集第一卷,筑摩書房
55424,麦藁帽子,堀 辰雄,堀辰雄作品集第一卷,筑摩書房
55425,燃ゆる頬,堀 辰雄,堀辰雄作品集第一卷,筑摩書房
55426,ルウベンスの偽画,堀 辰雄,堀辰雄作品集第一卷,筑摩書房
55427,海蛍の話,神田 左京,光る生物,自然科學叢書、越山堂
55428,光る生物,神田 左京,光る生物,自然科學叢書、越山堂
55441,ANY WHERE OUT OF THE WORLD,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55441,ANY WHERE OUT OF THE WORLD,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55442,或るまどんなに,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55442,或るまどんなに,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55443,計画,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55443,計画,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55444,芸術家の告白祈祷,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55444,芸術家の告白祈祷,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55445,午前一時に,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55445,午前一時に,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55446,射的場と墓地,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55446,射的場と墓地,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55447,人工天国,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55447,人工天国,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55448,道化と?ナス,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55448,道化と?ナス,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55449,窓,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55449,窓,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55450,港,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55450,港,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55451,酔へ！,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55451,酔へ！,ボードレール シャルル・ピエール,富永太郎詩集,現代詩文庫、思潮社
55455,歌う白骨,妹尾 アキ夫,世界推理小説全集二十九巻　ソーンダイク博士,東京創元社
55455,歌う白骨,フリーマン リチャード オースティン,世界推理小説全集二十九巻　ソーンダイク博士,東京創元社
55458,予謀殺人,妹尾 アキ夫,世界推理小説全集二十九巻　ソーンダイク博士,東京創元社
55458,予謀殺人,フリーマン リチャード オースティン,世界推理小説全集二十九巻　ソーンダイク博士,東京創元社
55460,オスカー・ブロズキー事件,妹尾 アキ夫,世界推理小説全集二十九巻　ソーンダイク博士,東京創元社
55460,オスカー・ブロズキー事件,フリーマン リチャード オースティン,世界推理小説全集二十九巻　ソーンダイク博士,東京創元社
55463,COLLOQUE MOQUEUR,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55464,PANTOMIME,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55465,AU RIMBAUD,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55466,秋の悲歎,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55467,遺産分配書,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55468,美しき敵,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55469,横臥合掌,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55470,影絵,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55471,画家の午後,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55472,警戒,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55473,原始林の縁辺に於ける探険者,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55474,頌歌,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55475,焦燥,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55476,深夜の道士,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55477,熱情的なフーガ,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55478,即興,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55479,煙草の歌,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55480,大脳は厨房である,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55481,断片,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55482,忠告,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55483,鳥獣剥製所,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55484,手,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55485,癲狂院外景,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55486,橋の上の自画像,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55487,恥の歌,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55488,晩春小曲,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55489,俯瞰景,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55490,無題,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55491,無題,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55492,無題,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55493,無題,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55494,無題　京都,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55495,ゆふべみた夢（Etude）,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55496,夜の讃歌,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55497,四行詩,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55498,四行詩,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55499,ランボオへ,富永 太郎,富永太郎詩集,現代詩文庫、思潮社
55500,百鬼園讃,百田 宗治,囘想　内田百間,津輕書房
55501,「鶴」と百間先生,室生 犀星,囘想　内田百間,津輕書房
55502,人生・文章習練の書,恩地 孝四郎,囘想　内田百間,津輕書房
55503,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十二卷　鬼女,同光社磯部書房
55505,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十二卷　鬼女,同光社磯部書房
55506,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十二卷　鬼女,同光社磯部書房
55508,忘春詩集,室生 犀星,抒情小曲集・愛の詩集,講談社文芸文庫、講談社
55509,俳句とはどんなものか,高浜 虚子,俳句とはどんなものか,角川文庫、角川学芸出版
55510,俳句の作りよう,高浜 虚子,俳句の作りよう,角川ソフィア文庫、角川書店
55511,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十二卷　鬼女,同光社磯部書房
55513,ある時,今野 大力,今野大力作品集,新日本出版社
55514,農奴の要求,今野 大力,今野大力作品集,新日本出版社
55515,街の乞食,今野 大力,今野大力作品集,新日本出版社
55516,夢と幻を見る家,今野 大力,今野大力作品集,新日本出版社
55517,我等の春,今野 大力,今野大力作品集,新日本出版社
55518,娘,今野 大力,今野大力作品集,新日本出版社
55519,麦やきの日,今野 大力,今野大力作品集,新日本出版社
55520,碇泊船,今野 大力,今野大力作品集,新日本出版社
55521,本土の港を指して,今野 大力,今野大力作品集,新日本出版社
55522,兵士の綱,今野 大力,今野大力作品集,新日本出版社
55523,高窓に見える青空,今野 大力,今野大力作品集,新日本出版社
55524,立待岬にいたりて,今野 大力,今野大力作品集,新日本出版社
55525,航海,今野 大力,今野大力作品集,新日本出版社
55526,軍服を着た百姓源造の除隊,今野 大力,今野大力作品集,新日本出版社
55527,虐殺の記念日,今野 大力,今野大力作品集,新日本出版社
55528,俺達の農民組合,今野 大力,今野大力作品集,新日本出版社
55529,飢えたる百姓達,今野 大力,今野大力作品集,新日本出版社
55530,伊豆の伊東へ,今野 大力,今野大力作品集,新日本出版社
55532,Ｓ療養所点景,今野 大力,今野大力作品集,新日本出版社
55533,秋吹く風,今野 大力,今野大力作品集,新日本出版社
55534,新らしいスローガンについて,今野 大力,今野大力作品集,新日本出版社
55535,幼な子チビコ,今野 大力,今野大力作品集,新日本出版社
55536,形象の献辞,今野 大力,今野大力作品集,新日本出版社
55537,幸福を,今野 大力,今野大力作品集,新日本出版社
55538,色彩,今野 大力,今野大力作品集,新日本出版社
55539,今日もまた,今野 大力,今野大力作品集,新日本出版社
55540,こころ,今野 大力,今野大力作品集,新日本出版社
55541,醜面女人,今野 大力,今野大力作品集,新日本出版社
55542,寺院の右にて,今野 大力,今野大力作品集,新日本出版社
55543,自然教徒,今野 大力,今野大力作品集,新日本出版社
55544,豌豆畑,今野 大力,今野大力作品集,新日本出版社
55545,小林虐殺一周忌　二月二十日,今野 大力,今野大力作品集,新日本出版社
55546,祈願,今野 大力,今野大力作品集,新日本出版社
55547,学校,今野 大力,今野大力作品集,新日本出版社
55548,光箭,今野 大力,今野大力作品集,新日本出版社
55549,死んだ妹に寄せて,今野 大力,今野大力作品集,新日本出版社
55550,少女受胎,今野 大力,今野大力作品集,新日本出版社
55551,立すくむ,今野 大力,今野大力作品集,新日本出版社
55552,姉へ,今野 大力,今野大力作品集,新日本出版社
55553,故郷断想,今野 大力,今野大力作品集,新日本出版社
55554,天の海,今野 大力,今野大力作品集,新日本出版社
55555,ある夜、ある宵,今野 大力,今野大力作品集,新日本出版社
55556,海の誘惑,今野 大力,今野大力作品集,新日本出版社
55557,埋れた幻想,今野 大力,今野大力作品集,新日本出版社
55558,音響,今野 大力,今野大力作品集,新日本出版社
55559,狂人と鏡,今野 大力,今野大力作品集,新日本出版社
55560,三月の自然,今野 大力,今野大力作品集,新日本出版社
55561,写真（北満の土産）その一,今野 大力,今野大力作品集,新日本出版社
55562,泣きながら眠った子,今野 大力,今野大力作品集,新日本出版社
55563,白光礼讃,今野 大力,今野大力作品集,新日本出版社
55564,やるせなさ,今野 大力,今野大力作品集,新日本出版社
55565,ヌタプカムシペ山脈の畔り,今野 大力,今野大力作品集,新日本出版社
55566,義男さん,今野 大力,今野大力作品集,新日本出版社
55567,有髪の僧,今野 大力,今野大力作品集,新日本出版社
55568,待っていた一つの風景,今野 大力,今野大力作品集,新日本出版社
55569,夕べの曲,今野 大力,今野大力作品集,新日本出版社
55570,墓場が用意された！,今野 大力,今野大力作品集,新日本出版社
55571,写真（北満の土産）その二,今野 大力,今野大力作品集,新日本出版社
55572,羅漢寺,今野 大力,今野大力作品集,新日本出版社
55573,もうおそい,今野 大力,今野大力作品集,新日本出版社
55574,父母達の家,今野 大力,今野大力作品集,新日本出版社
55575,路は果して何れ,今野 大力,今野大力作品集,新日本出版社
55576,イシカリの川,今野 大力,今野大力作品集,新日本出版社
55577,私の病室の報告,今野 大力,今野大力作品集,新日本出版社
55578,友と二人の夜,今野 大力,今野大力作品集,新日本出版社
55579,老将軍と大学教授,今野 大力,今野大力作品集,新日本出版社
55580,宵の星,今野 大力,今野大力作品集,新日本出版社
55581,夕ぐれの明るさに憶う,今野 大力,今野大力作品集,新日本出版社
55582,猛炎,今野 大力,今野大力作品集,新日本出版社
55583,街の子等,今野 大力,今野大力作品集,新日本出版社
55584,北海の夜,今野 大力,今野大力作品集,新日本出版社
55585,聖の行くべき道,今野 大力,今野大力作品集,新日本出版社
55586,瘋癲病舎,今野 大力,今野大力作品集,新日本出版社
55587,徒弟,今野 大力,今野大力作品集,新日本出版社
55588,豚,今野 大力,今野大力作品集,新日本出版社
55589,春の土へ,今野 大力,今野大力作品集,新日本出版社
55590,光よあれ,今野 大力,今野大力作品集,新日本出版社
55591,波濤よ,今野 大力,今野大力作品集,新日本出版社
55592,東方の窓辺にて,今野 大力,今野大力作品集,新日本出版社
55593,闘士の恋の歌,今野 大力,今野大力作品集,新日本出版社
55594,東郷大将と彼,今野 大力,今野大力作品集,新日本出版社
55595,土,今野 大力,今野大力作品集,新日本出版社
55596,楽しい会合,今野 大力,今野大力作品集,新日本出版社
55597,たたかいの中に,今野 大力,今野大力作品集,新日本出版社
55598,高峯の頌,今野 大力,今野大力作品集,新日本出版社
55599,静夜昇天,今野 大力,今野大力作品集,新日本出版社
55600,聖堂の近くを過ぐる,今野 大力,今野大力作品集,新日本出版社
55601,星座,今野 大力,今野大力作品集,新日本出版社
55602,人面凝視,今野 大力,今野大力作品集,新日本出版社
55603,新世紀への伴奏,今野 大力,今野大力作品集,新日本出版社
55604,信疑の魔女,今野 大力,今野大力作品集,新日本出版社
55605,残冬,今野 大力,今野大力作品集,新日本出版社
55606,心を養う,石波 杏,,
55606,心を養う,キャロル ルイス,,
55607,夜のガスパール　抄,庄野 健,,
55607,夜のガスパール　抄,ベルトラン アロイジウス,,
55609,俳句への道,高浜 虚子,俳句への道,岩波文庫、岩波書店
55610,「白秋詩集」序,北原 白秋,白秋全集　3,岩波書店
55611,「白秋詩集」第一巻解題,北原 白秋,白秋全集　3,岩波書店
55612,「わすれなぐさ」はしがき,北原 白秋,白秋全集　3,岩波書店
55614,末野女,室生 犀星,はるあはれ,中央公論社
55615,巷の子,室生 犀星,はるあはれ,中央公論社
55616,渚,室生 犀星,はるあはれ,中央公論社
55617,はるあはれ,室生 犀星,はるあはれ,中央公論社
55620,「白秋詩集」第二巻解題,北原 白秋,白秋全集　3,岩波書店
55622,夢,和辻 哲郎,和辻哲郎全集　補遺,岩波書店
55627,思ひ出す牧野信一,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55628,音楽と世態,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55629,菊岡久利著「貧時交」,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55630,近時詩壇寸感,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55631,作家と孤独,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55632,宮沢賢治全集,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55633,宮沢賢治全集刊行に際して,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55634,宮沢賢治の詩,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55635,戦争史大観,石原 莞爾,最終戦争論・戦争史大観,中公文庫、中央公論社
55647,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十三卷　焔の舞,同光社磯部書房
55649,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十三卷　焔の舞,同光社磯部書房
55650,早稲田神楽坂,加能 作次郎,大東京繁昌記,毎日新聞社
55651,芝、麻布,小山内 薫,大東京繁昌記,毎日新聞社
55652,四谷、赤坂,宮島 資夫,大東京繁昌記,毎日新聞社
55653,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十三卷　焔の舞,同光社磯部書房
55654,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十三卷　焔の舞,同光社磯部書房
55655,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十三卷　焔の舞,同光社磯部書房
55656,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十三卷　焔の舞,同光社磯部書房
55657,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十三卷　焔の舞,同光社磯部書房
55659,暁月夜,樋口 一葉,都の花　第百一號,金港堂
55661,経つくゑ,樋口 一葉,文藝倶楽部　第六編,博文館
55663,花ごもり,樋口 一葉,文學界　第十四號,文學界社雜誌社
55665,別れ霜,樋口 一葉,樋口一葉全集第一卷,新世社
55666,日本橋附近,田山 花袋,大東京繁昌記,毎日新聞社
55667,うらむらさき,樋口 一葉,樋口一葉全集第二卷,新世社
55669,この子,樋口 一葉,樋口一葉全集第二卷,新世社
55670,十三夜,樋口 一葉,文藝倶樂部　閨秀小説號,博文館
55671,たけくらべ,樋口 一葉,文藝倶樂部第二卷第五編,博文館
55672,にごりえ,樋口 一葉,文藝倶樂部第九篇,博文館
55674,ゆく雲,樋口 一葉,太陽　第壱卷第五號,博文館
55677,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55678,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55679,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55680,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55681,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55682,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55683,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55684,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55685,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55686,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第十六卷　笑ひ茸,同光社磯部書房
55687,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第二十九卷　浮世繪の女,同光社
55688,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第二十九卷　浮世繪の女,同光社
55689,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第二十九卷　浮世繪の女,同光社
55690,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第二十九卷　浮世繪の女,同光社
55691,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第二十九卷　浮世繪の女,同光社
55692,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第二十九卷　浮世繪の女,同光社
55693,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第二十九卷　浮世繪の女,同光社
55694,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第二十九卷　浮世繪の女,同光社
55695,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第三十三卷　花吹雪,同光社
55696,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第三十三卷　花吹雪,同光社
55697,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第三十三卷　花吹雪,同光社
55698,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第三十三卷　花吹雪,同光社
55699,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第三十三卷　花吹雪,同光社
55700,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第三十四卷　江戸の夜光石,同光社
55701,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第三十四卷　江戸の夜光石,同光社
55702,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第三十四卷　江戸の夜光石,同光社
55703,銭形平次捕物控,野村 胡堂,錢形平次捕物全集第三十四卷　江戸の夜光石,同光社
55705,山羊の言,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55706,海の詩,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55707,感想,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55708,草野心平詩集『母岩』,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55709,詩集　浚渫船,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55710,詩壇への願ひ,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
55711,詩壇への抱負,中原 中也,新編中原中也全集　第四巻　評論・小説,角川書店
